#en_reviews,upvoted,early_access
"Spec Ops the Line is truly one of the best games I have played in the last 3 years. I really wish I had played it earlier, although really glad to have just played it at all. I was told it was good and it was, however you should know.  This game is not good because of its gameplay, its good for the story it holds behind the gameplay. The gameplay I feel is supposed to be the way its, now its not bad by any means. Its just in some ways a little repetitive, but really it not that bad.  This game masterfully ties every choice and action you do into the story. While your playing you feel good or not so in the choices you make but no matter what, at the end you will see what this game was trying to show you this whole time and it will show what you have done, for the best....or the worst. Trust me, play this game all the way through and remember that there are more than one ending, but you don't have to play the game over and over you can just play the last chapter and get all the endings. This game is worth it.",True,False
"Great game, if its on sale pick it up if you liked CMS-15. The UI is kinda crappy but you will get used to it in 1-2 hours.",True,False
"This game is more targeting hardcore players rather than casuals. Casual players can still enjoy the game to some degree if they are willing to spend some time to learn how the game works since this game takes realism to a whole different level than most other shooting games. Your PC must also be loaded in order to run the game smoothly. Note that even in high-end pc, there may be some frame drops because this game is not very optimized. Single player is pretty trash considering controlling the bots is almost impossible. When diving to the multiplayer though, you will then feel the true potential of the game.",True,False
we have no money,True,False
"Halcyon 6 is a 4X/Turnbased Strategy/Tactical RPG game with great elements but not delivering a longterm gameplay value. + Graphic design: Pixel art is good but not outstanding. Some parts even uninspiring. + UI: Well set, easy to understand. + Sound design: Even its repetitive, soundtrack is perfect. Goes amazingly well with the gameplay. Sound effects are below par. + Game mechanics: There's a lot going on there and they all connect with each other superbly. + Gameplay: For the first run, everything is new, suprising and addicting. (Second run... Forget about it, you have seen it all.) - Variety on game mechanics. Even it seems like the game deals and offers amount of mechanics to the player, when you inspect the parts on their own, they all crumble. For example; there are ships but variety and customization is very low, there's a tech tree but it is very limited, there are ground battles but every battle feels the same, there are factions but they have little to none impact on the run, there is a map but its the same thing sprinkled over everywhere. - Gets old fast. After the first run, i had no intention or desire to go back for a second. Actually, i did start a second run to see if theres a new element or a rogue-like mechanic is preset... and there is not. Quitted fast.  Halcyon 6 is not a bad game, its even very fun for the first run but it doesnt have the longevity you would expect from its genre. If one run is enough for you (probably 5 to 6 hours) go for it, if its not wait for a sale.",True,False
Pretty good story in this one. Great characters and good enough/interesting combat. A good upgrade over Zestiria.,True,False
>open the game >open cheat engine >search ClickHeroes.exe >Enable speed hack >have fun 10/10,True,False
Full on Putin mode. Ruins life since 1999 10/10,True,False
cool ambience and art style if you like rogue like you should definitely try this game out,True,False
Best loading simulator ever! 11/10,True,False
They know me for my one taps,True,False
"This is truly a fun game to play I also enjoy a game that offers collectibles, which you get plenty to find here. There were ""Morphing"" items to collect which weren't always very easy to find as some of them blended into the background very well! You also had ""Memory"" items to collect, which again weren't always easy to spot. Fortunately, the jump map has icons for each of them so you know if there are any in the area you are at, and the strategy guide itself also had a section that showed the location of each collectible in each scene. The music in the games was so peaceful...it truly was beautiful to listen to. There is also a journal that has a section for the current objective and also gives you more of the back story. I honestly don't usually pay too much attention to the stories in the games, but that wasn't the case with this game. I honestly was interested in the story and did read the journal pages. The graphics in the game were amazing! They were very well done and then when I started to play the bonus game, they were absolutely stunning!",True,False
